multiplier1,multiplier2,product,stdev,text,timestamp,type_a,type_b,player,number,stat,game_start,mult1,mult2
1.82,1.82,3.3124,0.0,Jonnu Smith40.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,K. Bourne27.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,K. Boutte31.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Hunter Henry43.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Austin Hooper22.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,W. Robinson35.5Rec YdsNYG@TBSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Austin Ekeler20.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Noah Brown36.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Zach Ertz32.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,CeeDee Lamb67.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Jakobi Meyers55.5Rec YdsLV@DENSun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,C. Sutton58.5Rec YdsLV@DENSun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,DK Metcalf66.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Tyler Lockett37.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,J. Smith-Njigba55.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Trey McBride52.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Cooper Kupp65.5Rec YdsLAR@PHISun 8PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Puka Nacua72.5Rec YdsLAR@PHISun 8PM1.82x1.82x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.85,1.78,3.293,0.0495,D. Hopkins43.5Rec YdsCAR@KCSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.85,1.78,3.293,0.0495,Justin Watson12.5Rec YdsCAR@KCSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.85,1.78,3.293,0.0495,De'Von Achane34.5Rec YdsMIA@NESun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.78,1.85,3.293,0.0495,R. Stevenson14.5Rec YdsMIA@NESun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.78,1.85,3.293,0.0495,Malik Nabers60.5Rec YdsNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.78,1.85,3.293,0.0495,S. Shepard17.5Rec YdsNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.78,1.85,3.293,0.0495,Cade Otton49.5Rec YdsNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.85,1.78,3.293,0.0495,Devaughn Vele32.5Rec YdsLV@DENSun 4PM1.85x1.78x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.78,1.85,3.293,0.0495,Troy Franklin13.5Rec YdsLV@DENSun 4PM1.78x1.85x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.75,1.88,3.29,0.09192,M. Mims Jr.9.5Rec YdsLV@DENSun 4PM1.75x1.88x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Kareem Hunt7.5Rec YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Xavier Worthy30.5Rec YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,J. Smith-Schuster16.5Rec YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Travis Kelce60.5Rec YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Noah Gray16.5Rec YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Aaron Jones15.5Rec YdsCHI@MINSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,D. Schultz26.5Rec YdsHOU@TENSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Rachaad White20.5Rec YdsNYG@TBSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Bucky Irving13.5Rec YdsNYG@TBSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Mike Evans55.5Rec YdsNYG@TBSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,J. McMillan21.5Rec YdsNYG@TBSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,T. McLaurin60.5Rec YdsWAS@DALSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Brock Bowers58.5Rec YdsLV@DENSun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,J. Williams15.5Rec YdsLV@DENSun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,L. Humphrey20.5Rec YdsLV@DENSun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Adam Trautman8.5Rec YdsLV@DENSun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,K. Walker III20.5Rec YdsSEA@ARISun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,K. Williams14.5Rec YdsLAR@PHISun 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,D. Robinson26.5Rec YdsLAR@PHISun 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Derrick Henry4.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Zay Flowers57.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,R. Bateman36.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Mark Andrews33.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Isaiah Likely27.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,J.K. Dobbins14.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Ladd McConkey68.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Q. Johnston46.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Josh Palmer34.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.81,1.81,3.2761,0.0,Will Dissly41.5Rec YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.79,1.79,3.2041,0.0,A.J. Brown75.5Rec YdsLAR@PHISun 8PM1.79x1.79x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.77,1.77,3.1329,0.0,A. St. Brown75.5Rec YdsIND@DETSun 1PM1.77x1.77x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.77,1.77,3.1329,0.0,Josh Downs58.5Rec YdsIND@DETSun 1PM1.77x1.77x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.77,1.77,3.1329,0.0,Jayden Reed48.5Rec YdsGB@SFSun 4PM1.77x1.77x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.77,1.77,3.1329,0.0,M. Harrison Jr.54.5Rec YdsSEA@ARISun 4PM1.77x1.77x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.77,1.77,3.1329,0.0,1.77x1.77x,2024-11-21 22:42:52,NFL,Rec Yds,,,,,,
1.71,1.93,3.3003,0.15556,R. Stevenson13.5Rsh LngMIA@NESun 1PM1.71x1.93x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,P. Mahomes9.5Rsh LngCAR@KCSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Kareem Hunt13.5Rsh LngCAR@KCSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Sam Darnold8.5Rsh LngCHI@MINSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Aaron Jones13.5Rsh LngCHI@MINSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,C.J. Stroud7.5Rsh LngHOU@TENSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Joe Mixon17.5Rsh LngHOU@TENSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,Will Levis10.5Rsh LngHOU@TENSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,De'Von Achane15.5Rsh LngMIA@NESun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Drake Maye12.5Rsh LngMIA@NESun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,Tommy DeVito11.5Rsh LngNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,B. Mayfield9.5Rsh LngNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Rachaad White12.5Rsh LngNYG@TBSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Bucky Irving14.5Rsh LngNYG@TBSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,J. Daniels14.5Rsh LngWAS@DALSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,B. Robinson15.5Rsh LngWAS@DALSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,Austin Ekeler9.5Rsh LngWAS@DALSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.78,1.85,3.293,0.0495,K. Williams14.5Rsh LngLAR@PHISun 8PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,Lamar Jackson13.5Rsh LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,J. Herbert9.5Rsh LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.85,1.78,3.293,0.0495,J.K. Dobbins12.5Rsh LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.81,1.81,3.2761,0.0,Bryce Young7.5Rsh LngCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.81,1.81,3.2761,0.0,Rico Dowdle12.5Rsh LngWAS@DALSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Rush,,,,,,
1.82,1.82,3.3124,0.0,DJ Moore19.5Rec LngCHI@MINSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.82,1.82,3.3124,0.0,J. Addison18.5Rec LngCHI@MINSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.82,1.82,3.3124,0.0,Nico Collins26.5Rec LngHOU@TENSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.82,1.82,3.3124,0.0,Noah Brown18.5Rec LngWAS@DALSun 1PM1.82x1.82x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.82,1.82,3.3124,0.0,Trey McBride18.5Rec LngSEA@ARISun 4PM1.82x1.82x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.83,1.81,3.3123,0.01414,Tyler Lockett17.5Rec LngSEA@ARISun 4PM1.83x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.8,1.84,3.312,0.02828,Keenan Allen17.5Rec LngCHI@MINSun 1PM1.8x1.84x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.84,1.8,3.312,0.02828,T. Hockenson15.5Rec LngCHI@MINSun 1PM1.84x1.8x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.86,3.3108,0.05657,M. Harrison Jr.22.5Rec LngSEA@ARISun 4PM1.78x1.86x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.82,1.81,3.2942,0.00707,CeeDee Lamb22.5Rec LngWAS@DALSun 1PM1.82x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.8,1.83,3.294,0.02121,Austin Ekeler11.5Rec LngWAS@DALSun 1PM1.8x1.83x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.83,1.8,3.294,0.02121,T. McLaurin24.5Rec LngWAS@DALSun 1PM1.83x1.8x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.8,1.83,3.294,0.02121,C. Sutton22.5Rec LngLV@DENSun 4PM1.8x1.83x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Kareem Hunt6.5Rec LngCAR@KCSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Xavier Worthy16.5Rec LngCAR@KCSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Noah Gray11.5Rec LngCAR@KCSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Rome Odunze19.5Rec LngCHI@MINSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Aaron Jones10.5Rec LngCHI@MINSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,J. Jefferson26.5Rec LngCHI@MINSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Joe Mixon11.5Rec LngHOU@TENSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Calvin Ridley22.5Rec LngHOU@TENSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,N. Westbrook-Ikhine16.5Rec LngHOU@TENSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Tyreek Hill23.5Rec LngMIA@NESun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Jonnu Smith17.5Rec LngMIA@NESun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,K. Boutte16.5Rec LngMIA@NESun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Hunter Henry16.5Rec LngMIA@NESun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Mike Evans22.5Rec LngNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Cade Otton18.5Rec LngNYG@TBSun 1PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Brock Bowers18.5Rec LngLV@DENSun 4PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Derrick Henry4.5Rec LngLAC@BALMon 8PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Zay Flowers22.5Rec LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,R. Bateman18.5Rec LngLAC@BALMon 8PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,Mark Andrews16.5Rec LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.85,1.78,3.293,0.0495,J.K. Dobbins9.5Rec LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Q. Johnston22.5Rec LngLAC@BALMon 8PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.78,1.85,3.293,0.0495,Will Dissly17.5Rec LngLAC@BALMon 8PM1.78x1.85x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.88,1.75,3.29,0.09192,J. Smith-Schuster11.5Rec LngCAR@KCSun 1PM1.88x1.75x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.75,1.88,3.29,0.09192,Cole Kmet13.5Rec LngCHI@MINSun 1PM1.75x1.88x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.88,1.75,3.29,0.09192,Tank Dell19.5Rec LngHOU@TENSun 1PM1.88x1.75x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.75,1.88,3.29,0.09192,De'Von Achane15.5Rec LngMIA@NESun 1PM1.75x1.88x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.75,1.88,3.29,0.09192,R. Stevenson9.5Rec LngMIA@NESun 1PM1.75x1.88x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.88,1.75,3.29,0.09192,Rachaad White11.5Rec LngNYG@TBSun 1PM1.88x1.75x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.88,1.75,3.29,0.09192,Isaiah Likely15.5Rec LngLAC@BALMon 8PM1.88x1.75x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,D. Hopkins18.5Rec LngCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Justin Watson10.5Rec LngCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Travis Kelce19.5Rec LngCAR@KCSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,D. Schultz14.5Rec LngHOU@TENSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Jaylen Waddle18.5Rec LngMIA@NESun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,D. Douglas17.5Rec LngMIA@NESun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,K. Bourne13.5Rec LngMIA@NESun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Bucky Irving9.5Rec LngNYG@TBSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Zach Ertz14.5Rec LngWAS@DALSun 1PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Devaughn Vele16.5Rec LngLV@DENSun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Adam Trautman7.5Rec LngLV@DENSun 4PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,K. Williams9.5Rec LngLAR@PHISun 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Ladd McConkey23.5Rec LngLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.81,1.81,3.2761,0.0,Josh Palmer18.5Rec LngLAC@BALMon 8PM1.81x1.81x,2024-11-21 22:42:52,NFL,Longest Reception,,,,,,
1.44,2.39,3.4416,0.67175,Eddy Pineiro1.5FG MadeCAR@KCSun 1PM1.44x2.39x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
2.39,1.44,3.4416,0.67175,K. Fairbairn1.5FG MadeHOU@TENSun 1PM2.39x1.44x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.69,1.97,3.3293,0.19799,Nick Folk1.5FG MadeHOU@TENSun 1PM1.69x1.97x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.69,1.97,3.3293,0.19799,Joey Slye1.5FG MadeMIA@NESun 1PM1.69x1.97x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
2.02,1.64,3.3128,0.2687,Jason Sanders1.5FG MadeMIA@NESun 1PM2.02x1.64x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
2.02,1.64,3.3128,0.2687,B. Aubrey1.5FG MadeWAS@DALSun 1PM2.02x1.64x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.64,2.02,3.3128,0.2687,Jason Myers1.5FG MadeSEA@ARISun 4PM1.64x2.02x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.93,1.71,3.3003,0.15556,C. McLaughlin1.5FG MadeNYG@TBSun 1PM1.93x1.71x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.93,1.71,3.3003,0.15556,C. Dicker1.5FG MadeLAC@BALMon 8PM1.93x1.71x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.85,1.78,3.293,0.0495,J. Romo1.5FG MadeCHI@MINSun 1PM1.85x1.78x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.85,1.78,3.293,0.0495,Joshua Karty1.5FG MadeLAR@PHISun 8PM1.85x1.78x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.56,2.11,3.2916,0.38891,Graham Gano1.5FG MadeNYG@TBSun 1PM1.56x2.11x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
2.11,1.56,3.2916,0.38891,Wil Lutz1.5FG MadeLV@DENSun 4PM2.11x1.56x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.75,1.88,3.29,0.09192,Jake Elliott1.5FG MadeLAR@PHISun 8PM1.75x1.88x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.88,1.75,3.29,0.09192,Justin Tucker1.5FG MadeLAC@BALMon 8PM1.88x1.75x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
2.06,1.58,3.2548,0.33941,S. Shrader1.5FG MadeCAR@KCSun 1PM2.06x1.58x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.58,2.06,3.2548,0.33941,Cairo Santos1.5FG MadeCHI@MINSun 1PM1.58x2.06x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
1.58,2.06,3.2548,0.33941,D. Carlson1.5FG MadeLV@DENSun 4PM1.58x2.06x,2024-11-21 22:42:52,NFL,FG Made,,,,,,
2.3,1.47,3.381,0.5869,R. Bateman2.5ReceptionsLAC@BALMon 8PM2.3x1.47x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
1.47,2.3,3.381,0.5869,Mark Andrews3.5ReceptionsLAC@BALMon 8PM1.47x2.3x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
2.25,1.5,3.375,0.53033,Noah Gray1.5ReceptionsCAR@KCSun 1PM2.25x1.5x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
1.5,2.25,3.375,0.53033,Devaughn Vele3.5ReceptionsLV@DENSun 4PM1.5x2.25x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
2.44,1.38,3.3672,0.74953,Derrick Henry0.5ReceptionsLAC@BALMon 8PM2.44x1.38x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
1.64,2.04,3.3456,0.28284,J. Jefferson6.5ReceptionsCHI@MINSun 1PM1.64x2.04x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
1.76,1.9,3.344,0.09899,Hunter Henry4.5ReceptionsMIA@NESun 1PM1.76x1.9x,2024-11-21 22:42:52,NFL,Receptions,,,,,,
